"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2001","2001",34.11079,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2002","2002",35.45817,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2003","2003",29.66507,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2004","2004",27.63636,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2005","2005",26.07362,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2008","2008",25.49889,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2009","2009",25.37879,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2010","2010",27.51572,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2011","2011",36.32479,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2012","2012",30.78818,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2013","2013",32.97101,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2014","2014",37.68116,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","AZE","Azerbaijan","2015","2015",53.39578,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","1999","1999",45.56601,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2000","2000",46.62995,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2001","2001",48.82604,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2002","2002",51.57931,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2003","2003",55.11564,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2004","2004",58.19071,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2005","2005",55.80952,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2006","2006",54.57103,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2007","2007",59.3801,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2008","2008",63.80753,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2009","2009",63.61257,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2010","2010",62.2291,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2011","2011",61.42857,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2012","2012",57.74059,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2013","2013",25.55052,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2014","2014",22.11779,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NOR","Norway","2015","2015",22.77592,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2000","2000",50,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2001","2001",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2002","2002",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2003","2003",37.5,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2004","2004",20,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2005","2005",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2006","2006",25,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2007","2007",33.33333,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2008","2008",36.36364,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2009","2009",57.89474,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2010","2010",25,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2011","2011",10.52632,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2012","2012",46.15385,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2013","2013",50,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2014","2014",27.27273,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MLT","Malta","2015","2015",53.33333,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","1999","1999",29.96375,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2000","2000",32.38248,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2001","2001",31.46467,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2002","2002",38.49765,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2003","2003",41.13777,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2004","2004",39.41769,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2005","2005",38.13824,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2006","2006",38.65687,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2007","2007",41.8038,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2008","2008",41.72371,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2009","2009",41.59346,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2010","2010",42.05032,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2011","2011",43.76851,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2012","2012",44.92574,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2013","2013",46.21615,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NLD","Netherlands","2014","2014",47.30565,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","1999","1999",61.1847,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2000","2000",61.89619,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2001","2001",61.36857,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2002","2002",60.77753,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2003","2003",61.29927,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2004","2004",60.70206,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2005","2005",60.61803,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2006","2006",60.75354,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2007","2007",61.01704,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2008","2008",60.85958,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2009","2009",58.84404,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2010","2010",59.27304,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2011","2011",59.23039,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2012","2012",59.37774,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2013","2013",59.48858,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2014","2014",58.24909,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NZL","New Zealand","2015","2015",56.41822,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MDG","Madagascar","2013","2013",48.03699,,
"FGP_6","Percentage of graduates from tertiary ISCED 6 programmes who are female (%)","MDG","Madagascar","2014","2014",45.98609,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BDI","Burundi","2001","2001",53.88128,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BDI","Burundi","2003","2003",31.9797,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BDI","Burundi","2004","2004",25.38911,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BDI","Burundi","2011","2011",35.53009,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BDI","Burundi","2012","2012",26.54462,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BDI","Burundi","2013","2013",34.42136,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","1999","1999",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2000","2000",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2001","2001",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2002","2002",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2003","2003",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2004","2004",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2007","2007",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","NRU","Nauru","2008","2008",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","1999","1999",43.84018,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2000","2000",43.99867,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2001","2001",42.87928,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2002","2002",45.41636,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2003","2003",45.24669,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2004","2004",47.47796,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2005","2005",46.66763,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2006","2006",46.75234,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2007","2007",47.62238,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2008","2008",48.6579,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","ESP","Spain","2009","2009",48.79343,,
