"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","PAN","Panama","2012","2012",54.03727,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","PAN","Panama","2013","2013",41.53846,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2002","2002",49.12517,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2004","2004",55.23775,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2005","2005",51.37999,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2007","2007",52.27983,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2008","2008",39.41029,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2009","2009",51.05735,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2010","2010",52.58386,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2011","2011",50.72422,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2012","2012",49.08342,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2013","2013",50.4444,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2014","2014",51.32117,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","COL","Colombia","2015","2015",50.97583,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2004","2004",77.8626,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2005","2005",79.74684,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2006","2006",82.8877,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2007","2007",71.59091,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2008","2008",76.3964,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2009","2009",87.12871,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2010","2010",75.20661,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2011","2011",71.64179,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","GUY","Guyana","2012","2012",81.75676,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","LBR","Liberia","2000","2000",27.43902,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","LBR","Liberia","2010","2010",8.57143,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","LBR","Liberia","2012","2012",24.8062,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","1999","1999",50,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2001","2001",20,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2002","2002",21.11554,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2003","2003",17.62712,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2004","2004",12.67894,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2005","2005",56.61017,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2006","2006",32.97101,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2007","2007",17.09845,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2008","2008",27.56757,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2009","2009",28.5877,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2010","2010",27.17557,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2011","2011",25.09579,"+","National Estimation"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2012","2012",24.89627,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2013","2013",27.88845,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","KGZ","Kyrgyzstan","2015","2015",29.32692,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2003","2003",51.09195,"+","National Estimation"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2004","2004",54.75472,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2005","2005",52.67908,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","HKG","China, Hong Kong Special Administrative Region","2006","2006",55.95385,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","ISR","Israel","1999","1999",65.14706,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","ISR","Israel","2000","2000",71.93798,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","1999","1999",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2000","2000",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2001","2001",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2002","2002",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2003","2003",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2004","2004",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2005","2005",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2006","2006",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2007","2007",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SYC","Seychelles","2008","2008",,"a","Category not applicable"
